name,url,price,imgs
One Shoulder Rouched Mesh Dress,/en/products/one-shoulder-rouched-mesh-dress-flower-print-1017-001790-0689,14.98,"/globalassets/nakd_one_shoulder_rouched_mesh_dress_1017-001790-0689_3403.jpg?ref=62F688FB6E, /globalassets/nakd_one_shoulder_rouched_mesh_dress_1017-001790-0689_3432.jpg?ref=82C6172BD7, /globalassets/nakd_one_shoulder_rouched_mesh_dress_1017-001790-0689_3420.jpg?ref=0AD6B4EE37, /globalassets/nakd_one_shoulder_rouched_mesh_dress_1017-001790-0689_3427.jpg?ref=E685F2DC07"
High Neck Crop Singlet,/en/products/high-neck-crop-singlet-blue-2,8.98,"/globalassets/nakd_high_neck_crop_singlet_1660-000269-1053_01g.jpg?ref=E0DB746F75, /globalassets/nakd_high_neck_crop_singlet_1660-000269-1053_02b.jpg?ref=1BFCC76787, /globalassets/nakd_high_neck_crop_singlet_1660-000269-1053_03a.jpg?ref=51528B7634, /globalassets/nakd_high_neck_crop_singlet_1660-000269-1053_04c.jpg?ref=FCE41E428D, /globalassets/nakd_high_neck_crop_singlet_1660-000269-1053_05g.jpg?ref=DE55CC8165"
Back Detail Rib Top,/en/products/back-detail-rib-top-beige,8.98,"/globalassets/nakd_back_detail_rib_top_1100-005106-0005_05g.jpg?ref=EA2BA181E1, /globalassets/nakd_back_detail_rib_top_1100-005106-0005_03g.jpg?ref=695F97CB35, /globalassets/nakd_back_detail_rib_top_1100-005106-0005_01b.jpg?ref=2CC66F12C2, /globalassets/nakd_back_detail_rib_top_1100-005106-0005_02j.jpg?ref=5A7208366D"
Mid Waist Stripe Skirt,/en/products/mid-waist-stripe-skirt-multicolor-stripe-1018-010559-5046,27.47,"/globalassets/mid_waist_stripe_skirt-1018-010559-5046_16482_01c.jpg?ref=5C60F21D9F, /globalassets/mid_waist_stripe_skirt-1018-010559-5046_16509.jpg?ref=89B5A1776F, /globalassets/mid_waist_stripe_skirt-1018-010559-5046_16531.jpg?ref=F51040A8B6, /globalassets/mid_waist_stripe_skirt-1018-010559-5046_16500.jpg?ref=27BA938A88"
Short Puffy Sleeve Midi Dress,/en/products/short-puffy-sleeve-midi-dress-blue-dash-flower-1747-000000-9671,22.48,"/globalassets/nakd_1747-000000-967112.jpg?ref=4B99C2D460, /globalassets/nakd_short_puffy_sleeve_midi_dress_1747-000000-9671-14763.jpg?ref=8E1309FEAA, /globalassets/nakd_short_puffy_sleeve_midi_dress_1747-000000-9671-14783.jpg?ref=00AF15CD68, /globalassets/nakd_short_puffy_sleeve_midi_dress_1747-000000-9671-14798.jpg?ref=4626402AF7, /globalassets/nakd_short_puffy_sleeve_midi_dress_1747-000000-9671-14779.jpg?ref=474CBF0686, /globalassets/nakd_1747-000000-9671123.jpg?ref=9166E3D56D"
Recycled Cropped Cigarette Pants,/en/products/recycled-cropped-cigarette-pants-pink,17.98,"/globalassets/nakd_recycled_cropped_cigarette_pants_1660-000666-0256_01c.jpg?ref=A6C6712513, /globalassets/nakd_recycled_cropped_cigarette_pants_1660-000666-0256_02i.jpg?ref=556D6C1C93, /globalassets/nakd_recycled_cropped_cigarette_pants_1660-000666-0256_03h.jpg?ref=FB721837B3, /globalassets/nakd_recycled_cropped_cigarette_pants_1660-000666-0256_04d.jpg?ref=B60A02C0F2, /globalassets/nakd_recycled_cropped_cigarette_pants_1660-000666-0256_05g.jpg?ref=60FBEFDD84, /globalassets/nakd_recycled_cropped_cigarette_pants_1660-000666-0256_06g.jpg?ref=A10251E9EE"
Cup Detail Linen Dress,/en/products/cup-detail-linen-dress-multicolor-1018-009127-1920,27.47,"/globalassets/nakd_cup_detail_linen_dress-1018-009127-1920-4761.jpg?ref=90B1634126, /globalassets/nakd_cup_detail_linen_dress-1018-009127-1920-4719.jpg?ref=2B571829F1, /globalassets/nakd_cup_detail_linen_dress-1018-009127-1920-4749.jpg?ref=F0B7A65CC5, /globalassets/nakd_cup_detail_linen_dress-1018-009127-1920-4727.jpg?ref=5EBA7BE839"
Twist Structure Tube Top,/en/products/twist-structure-tube-top-beige-1018-010405-0005,8.98,"/globalassets/nakd_twist_strucutre_tube_top_1018-010405-0005_3222445.jpg?ref=A03E63D3C6, /globalassets/nakd_twist_strucutre_tube_top_1018-010405-0005_32170.jpg?ref=3B4EC8AD26, /globalassets/nakd_twist_strucutre_tube_top_1018-010405-0005_32215.jpg?ref=98915D9EC6, /globalassets/nakd_twist_strucutre_tube_top_1018-010405-0005_32156_01c.jpg?ref=4A8001DB6B, /globalassets/nakd_twist_strucutre_tube_top_1018-010405-0005_32195-copy.jpg?ref=7553AFBC7E"
Strap Detailed Open Back Midi Dress,/en/products/strap-detailed-open-back-midi-dress-rust-1648-000155-0179,19.48,"/globalassets/nakd_strap_detailed_open_back_midi_dress-1648-000155-0179-0331-copy.jpg?ref=BFBAF24BDA, /globalassets/nakd_strap_detailed_open_back_midi_dress-1648-000155-0179-0354.jpg?ref=134B1FAF5D, /globalassets/nakd_strap_detailed_open_back_midi_dress-1648-000155-0179-0368.jpg?ref=BB2D791B07, /globalassets/nakd_strap_detailed_open_back_midi_dress-1648-000155-0179-0320.jpg?ref=461D19286D"
Tie Side Dotted Mini Skirt,/en/products/tie-side-dotted-mini-skirt-red,12.47,"/globalassets/nakd_tie_side_dotted_mini_skirt_1100-004603-2309_01j.jpg?ref=EE3A411AF7, /globalassets/nakd_tie_side_dotted_mini_skirt_1100-004603-2309_02i.jpg?ref=75D34B4526, /globalassets/nakd_tie_side_dotted_mini_skirt_1100-004603-2309_03h.jpg?ref=CAC41D898A, /globalassets/nakd_tie_side_dotted_mini_skirt_1100-004603-2309_04k.jpg?ref=D373B08D6F, /globalassets/nakd_tie_side_dotted_mini_skirt_1100-004603-2309_05c.jpg?ref=4A87503CAE, /globalassets/nakd_tie_side_dotted_mini_skirt_1100-004603-2309_06g.jpg?ref=8AE562709F"
Crochet Knitted Halterneck Mini Dress,/en/products/crochet-knitted-halterneck-mini-dress-blue-1018-010314-0003,22.48,"/globalassets/crochet_knitted_halterneck_mini_dress-1018-010314-00031349_01c.jpg?ref=4FB274DB1D, /globalassets/crochet_knitted_halterneck_mini_dress-1018-010314-00031389.jpg?ref=6FD830C51F, /globalassets/crochet_knitted_halterneck_mini_dress-1018-010314-00031374-copy.jpg?ref=E899A4EAD7, /globalassets/crochet_knitted_halterneck_mini_dress-1018-010314-00031381.jpg?ref=369E1587E4, /globalassets/crochet_knitted_halterneck_mini_dress_1018-010314-0003_23_flatlay.jpg?ref=CE83063AD0"
Printed Slit Detailed Gathered Mini Satin Skirt,/en/products/printed-slit-detailed-gathered-mini-satin-skirt-summer-print-1017-001496-8108,19.48,"/globalassets/nakd_printed_slit_detailed_gathered_mini_satin_skirt_1017-001496-8108-03.jpg?ref=9EA590CDF4, /globalassets/nakd_printed_slit_detailed_gathered_mini_satin_skirt_1017-001496-8108-02.jpg?ref=E33D59FCF9, /globalassets/nakd_printed_slit_detailed_gathered_mini_satin_skirt_1017-001496-8108-0615-02.jpg?ref=7818FC16AB, /globalassets/nakd_printed_slit_detailed_gathered_mini_satin_skirt_1017-001496-8108-0599-01.jpg?ref=0C1B665AE6"
Double Strap Body,/en/products/double-strap-body-grey-1018-010379-0008,7.48,"/globalassets/double_strao_body_1018-010379-0008_31762.jpg?ref=61D5208086, /globalassets/double_strao_body_1018-010379-0008_31743.jpg?ref=B4E76047AF, /globalassets/double_strao_body_1018-010379-0008_31772.jpg?ref=ED99A52AF8, /globalassets/double_strao_body_1018-010379-0008_31716_01c.jpg?ref=2818662321, /globalassets/nakd_double_strap_body-1018-010379-0008_0051_flatlay.jpg?ref=9B3174F7F5"
Slim Waist Band Satin Suit Pants,/en/products/slim-waist-band-satin-suit-pants-green-1018-009739-0010,11.98,"/globalassets/nakd_slim_waist_band_satin_suit_pants_1018-009739-0010_12789.jpg?ref=E774B31D38, /globalassets/nakd_slim_waist_band_satin_suit_pants_1018-009739-0010_12797.jpg?ref=DAFBEC8431, /globalassets/nakd_slim_waist_band_satin_suit_pants_1018-009739-0010_12804.jpg?ref=61A6CE87B8, /globalassets/nakd_slim_waist_band_satin_suit_pants_1018-009739-0010_12787_01c.jpg?ref=2E11159D62"
Flowy Balloon Sleeve Maxi Dress,/en/products/flowy-balloon-sleeve-maxi-dress-black-pattern-1014-001609-0704,49.97,"/globalassets/flowy_balloon_sleeve_maxi_dress-1014-001609-07042648-copy.jpg?ref=FABEF1723E, /globalassets/flowy_balloon_sleeve_maxi_dress-1014-001609-07042670.jpg?ref=261F50ABFA, /globalassets/flowy_balloon_sleeve_maxi_dress-1014-001609-07042653.jpg?ref=B8F26D15D4, /globalassets/flowy_balloon_sleeve_maxi_dress-1014-001609-07042658.jpg?ref=C564F3362D"
Flowy Pleated Mini Dress,/en/products/flowy-pleated-mini-dress-apricot-brandy-1757-000038-9334,20.98,"/globalassets/1757-000038-9334_01_editorial.jpg?ref=7A10632F03, /globalassets/flowy_pleated_mini_dress_1757-000038-93340706_r.jpg?ref=BABC03911B, /globalassets/flowy_pleated_mini_dress_1757-000038-93340735_r.jpg?ref=A07BE09D1C, /globalassets/flowy_pleated_mini_dress_1757-000038-93340713_r.jpg?ref=FBA0F0F5B0, /globalassets/flowy_pleated_mini_dress_1757-000038-93340704_01c_r.jpg?ref=8CFF74714F, /globalassets/1757-000038-9334_editorial.jpg?ref=5B0CD58AF9"
Jacquard Satin Mini Dress,/en/products/jacquard-satin-mini-dress-rust-1100-006392-0179,16.48,"/globalassets/nakd_jacquard_satin_mini_dress-1100-006392-0179_02.jpg?ref=06EE64E5EC, /globalassets/nakd_jacquard_satin_mini_dress-1100-006392-0179_04.jpg?ref=D974A23417, /globalassets/nakd_jacquard_satin_mini_dress-1100-006392-0179_03.jpg?ref=618892AA9F, /globalassets/nakd_jacquard_satin_mini_dress-1100-006392-0179_01c.jpg?ref=B97E333982"
Puff Sleeve Tie Waist Dress,/en/products/puff-sleeve-tie-waist-dress-black,17.98,"/globalassets/nakd_puff_sleeve_tie_waist_dress_1018-002973-0002_01j_r.jpg?ref=8862C83319, /globalassets/nakd_puff_sleeve_tie_waist_dress_1018-002973-0002_02k_r.jpg?ref=B33861CD93, /globalassets/nakd_puff_sleeve_tie_waist_dress_1018-002973-0002_03c_r.jpg?ref=FFB7E3E8CE, /globalassets/nakd_puff_sleeve_tie_waist_dress_1018-002973-0002_04g_r.jpg?ref=E23F6E968E, /globalassets/nakd_puff_sleeve_tie_waist_dress_1018-002973-0002_05g_r.jpg?ref=940C986D72"
Mini Knitted Skirt,/en/products/mini-knitted-skirt-purple-1018-009605-0208,16.48,"/globalassets/mini_knitted_skirt_1018-009605-0208_04.jpg?ref=A406C56333, /globalassets/mini_knitted_skirt_1018-009605-0208_02.jpg?ref=8439136089, /globalassets/mini_knitted_skirt_1018-009605-0208_03.jpg?ref=77B1D26EC6, /globalassets/mini_knitted_skirt_1018-009605-0208_01.jpg?ref=BA3FE84CA1"
Loose Fit Knitted Dress,/en/products/loose-fit-knitted-dress-beige-1018-007845-0140,29.97,"/globalassets/nakd_loose_fit_knitted_dress_1018-007845-0140_05g.jpg?ref=C8AD559B9D, /globalassets/nakd_loose_fit_knitted_dress_1018-007845-0140_02d.jpg?ref=B927FA4A97, /globalassets/nakd_loose_fit_knitted_dress_1018-007845-0140_01c.jpg?ref=7D0B85467D, /globalassets/nakd_loose_fit_knitted_dress_1018-007845-0140_04c.jpg?ref=0A45752320, /globalassets/nakd_loose_fit_knitted_dress_1018-007845-0140_03g.jpg?ref=CE0F7BCFD6"
Linen Cropped Pants,/en/products/linen-cropped-pants-pink-1594-000403-0015,65.97,"/globalassets/linen_cropped_pants_1594-000403-0015_05r.jpg?ref=2ABD2E41AA, /globalassets/nakd_linen_cropped_pants_1594-000403-0015-1592.jpg?ref=C642FEEB39, /globalassets/linen_cropped_pants_1594-000403-0015_06r.jpg?ref=3473898F61, /globalassets/nakd_linen_cropped_pants_1594-000403-0015_01c_2r.jpg?ref=12CC9A80D7"
Halterneck Open Back Lace Detail Mini Dress,/en/products/halterneck-open-back-lace-detail-mini-dress-orange-1100-006224-0261,16.48,"/globalassets/nakd_halterneck_open_back_lace_detail_mini_dress_1100-006224-0261_03.jpg?ref=A185009E0A, /globalassets/nakd_halterneck_open_back_lace_detail_mini_dress_1100-006224-0261_01c.jpg?ref=BA883C9C1D, /globalassets/nakd_halterneck_open_back_lace_detail_mini_dress_1100-006224-0261_02.jpg?ref=83D88684B4, /globalassets/nakd_halterneck_open_back_lace_detail_mini_dress_1100-006224-0261_04.jpg?ref=4CF4658308"
Tie Back Detail Maxi Dress,/en/products/tie-back-detail-maxi-dress-orange-1736-000207-0261,11.98,"/globalassets/na-kd_tie_back_detail_maxi_dress_1736-000207-0261_0167_01c.jpg?ref=B77694FF86, /globalassets/na-kd_tie_back_detail_maxi_dress_1736-000207-0261_0220.jpg?ref=724DF173FD, /globalassets/na-kd_tie_back_detail_maxi_dress_1736-000207-0261_0170.jpg?ref=8B25DCB0EC, /globalassets/na-kd_tie_back_detail_maxi_dress_1736-000207-0261_0226.jpg?ref=0E37AC099B, /globalassets/na-kd_tie_back_detail_maxi_dress_1736-000207-0261_03_editorial.jpg?ref=EF69F0FACD"
Cargo Skirt,/en/products/cargo-skirt-khaki-1738-000015-0052,14.98,"/globalassets/nakd_cargo_skirt_1738-000015-0052_6123.jpg?ref=58D55606E5, /globalassets/nakd_cargo_skirt_1738-000015-0052_6071_01c.jpg?ref=5CA9C8DCC2, /globalassets/nakd_cargo_skirt_1738-000015-0052_6121.jpg?ref=45EB630B49, /globalassets/nakd_cargo_skirt_1738-000015-0052_6097.jpg?ref=64BD35ACAA"
Lace Detail Maxi Dress,/en/products/lace-detail-maxi-dress-white-1736-000242-0001,24.97,"/globalassets/lace_detail_maxi_dress-1736-000242-0001_02.jpg?ref=85F0318D9B, /globalassets/lace_detail_maxi_dress-1736-000242-0001_04.jpg?ref=0E3D626CCC, /globalassets/lace_detail_maxi_dress-1736-000242-0001_01c.jpg?ref=E1E93ACD07, /globalassets/lace_detail_maxi_dress-1736-000242-0001_03.jpg?ref=9323476218"
One Shoulder Lace Midi Dress,/en/products/one-shoulder-lace-midi-dress-light-blue-1018-009688-0047,26.98,"/globalassets/na-kd_one_shoulder_lace_midi_dress_1018-009688-0047_0028.jpg?ref=CCA92DC24E, /globalassets/na-kd_one_shoulder_lace_midi_dress_1018-009688-0047_0054.jpg?ref=ECAB368434, /globalassets/na-kd_one_shoulder_lace_midi_dress_1018-009688-0047_0017.jpg?ref=8A596C5A15, /globalassets/na-kd_one_shoulder_lace_midi_dress_1018-009688-0047_0046.jpg?ref=1FB84599BC"
Square Neck Mini Linen Dress,/en/products/square-neck-mini-linen-dress-beige,27.98,"/globalassets/nakd_square_neck_mini_linen_dress_1100-004347-0005_01j.jpg?ref=9DC8DF6DCA, /globalassets/nakd_square_neck_mini_linen_dress_1100-004347-0005_02k.jpg?ref=F547758F29, /globalassets/nakd_square_neck_mini_linen_dress_1100-004347-0005_03c.jpg?ref=1E392851FA, /globalassets/nakd_square_neck_mini_linen_dress_1100-004347-0005217434.jpg?ref=A4CE4E2882, /globalassets/nakd_square_neck_mini_linen_dress_1100-004347-0005_04g.jpg?ref=ECFE86511B"
Thin Strap Cropped Basic Singlet,/en/products/thin-strap-cropped-basic-singlet-light-grey-melange-1044-000199-0123,5.98,"/globalassets/nakd_thin_singlet_cropped_basic_singlet_1044-000199-0123_01j.jpg?ref=E14E0D8701, /globalassets/nakd_thin_singlet_cropped_basic_singlet_1044-000199-0123_02k.jpg?ref=5A196CE492, /globalassets/nakd_thin_singlet_cropped_basic_singlet_1044-000199-0123_03c.jpg?ref=CE1EECEBAB, /globalassets/nakd_thin_singlet_cropped_basic_singlet_1044-000199-0123_04g.jpg?ref=5FA90D8693"
Low Waist Straight Leg Suit Pants,/en/products/low-waist-straight-leg-suit-pants-beige-1594-000655-0447,22.48,"/globalassets/waist_straight_leg_suit_pants_1594-000655-0447_03.jpg?ref=B3A0F1FE98, /globalassets/waist_straight_leg_suit_pants_1594-000655-0447_01.jpg?ref=60E3E23F61, /globalassets/waist_straight_leg_suit_pants_1594-000655-0447_02.jpg?ref=F07990886D, /globalassets/low_waist_straight_leg_suit_pants_1594-000655-0447_092.jpg?ref=CC365681E6"
Recycled Front Tie Frill Mini Dress,/en/products/recycled-front-tie-frill-mini-dress-mini-leaves-white-1659-000071-9438,19.98,"/globalassets/pamela_recycled_front_tie_frill_mini_dress_1659-000071-9438_05g.jpg?ref=E8ABBCADCC, /globalassets/pamela_recycled_front_tie_frill_mini_dress_1659-000071-9438_03k.jpg?ref=37CE7CCF44, /globalassets/pamela_recycled_front_tie_frill_mini_dress_1659-000071-9438_02j.jpg?ref=217D9F714E, /globalassets/pamela_recycled_front_tie_frill_mini_dress_1659-000071-9438_04c.jpg?ref=FF30A47D38, /globalassets/pamela_recycled_front_tie_frill_mini_dress_1659-000071-9438_06g.jpg?ref=41B3A6083F"
Self-Tie Printed Midi Dress,/en/products/self-tie-printed-midi-dress-yellow-1,37.47,"/globalassets/nakd_self-tie_printed_midi_dress_1014-000487-5371_01j.jpg?ref=D0E2A52091, /globalassets/nakd_self-tie_printed_midi_dress_1014-000487-5371_02k.jpg?ref=2E7870A1B1, /globalassets/nakd_self-tie_printed_midi_dress_1014-000487-5371_03c.jpg?ref=DE790C696F, /globalassets/nakd_self-tie_printed_midi_dress_1014-000487-5371_04g.jpg?ref=A2AB0791B7, /globalassets/nakd_self-tie_printed_midi_dress_1014-000487-5371_05g.jpg?ref=4E447EC179"
Printed Slit Front Midi Skirt,/en/products/printed-slit-front-midi-skirt-multicolor-1018-009489-5332,16.48,"/globalassets/printed_slit_front_midi_skirt__1018-009489-5332_01e-1.jpg?ref=2236BE0AD2, /globalassets/nakd_printed_slit_front_midi_skirt_1018-009489-5332_36003.jpg?ref=361A51E4F3, /globalassets/nakd_printed_slit_front_midi_skirt_1018-009489-5332_35969.jpg?ref=D03B2517F5, /globalassets/nakd_printed_slit_front_midi_skirt_1018-009489-5332_36039.jpg?ref=9A1C07CD9C, /globalassets/nakd_printed_slit_front_midi_skirt_1018-009489-5332_01c.jpg?ref=2FEDB2B5CA"
Seam Rib Mini Dress,/en/products/seam-rib-mini-dress-orange-1100-006347-0261,11.98,"/globalassets/nakd_seam_rib_mini_dress-1100-006347-0261_0554.jpg?ref=8F555CD97A, /globalassets/nakd_seam_rib_mini_dress-1100-006347-0261_0571.jpg?ref=3E9B8DEC1C, /globalassets/nakd_seam_rib_mini_dress-1100-006347-0261_0560.jpg?ref=FAD4A44A3A, /globalassets/nakd_seam_rib_mini_dress-1100-006347-0261_0535_01c.jpg?ref=31E67E7A08"
Printed Mini Dress,/en/products/printed-mini-dress-orange-graphic-waves-1764-000006-9756,10.48,"/globalassets/printed_mini_dress_1764-000006-9756_03.jpg?ref=5B0AF976D4, /globalassets/printed_mini_dress_1764-000006-9756_01c04.jpg?ref=0AB7A0621D, /globalassets/printed_mini_dress_1764-000006-9756_01c.jpg?ref=75EBEF1C00, /globalassets/printed_mini_dress_1764-000006-9756_02.jpg?ref=3D1E7C500C, /globalassets/printed_mini_dress_1764-000006-9756_05.jpg?ref=0C0265D18F"
Fine Knitted Back Details Midi Dress,/en/products/fine-knitted-back-details-midi-dress-black-1018-008958-0002,49.97,"/globalassets/fine_knitted_back_details_midi_dress_1018-008958-0002_0097.jpg?ref=DCF2D09862, /globalassets/fine_knitted_back_details_midi_dress_1018-008958-0002_0093.jpg?ref=E2D469024E, /globalassets/fine_knitted_back_details_midi_dress_1018-008958-0002_0095.jpg?ref=67C63EDB25, /globalassets/fine_knitted_back_details_midi_dress_1018-008958-0002_0096.jpg?ref=EE0578E9F8, /globalassets/fine_knitted_back_details_midi_dress_1018-008958-0002_0098.jpg?ref=5E39AE8F7E"
Flowy Knitted Midi Skirt,/en/products/flowy-knitted-midi-skirt-pastel-yellow-1763-000010-8721,16.48,"/globalassets/nakd_flowy_knitted_midi_skirt_1763-000010-8721_01c.jpg?ref=AE0E96BACF, /globalassets/nakd_flowy_knitted_midi_skirt_1763-000010-8721_2.jpg?ref=97DCD5FFEB, /globalassets/nakd_flowy_knitted_midi_skirt_1763-000010-8721_6.jpg?ref=00EE5BFDB4, /globalassets/nakd_flowy_knitted_midi_skirt_1763-000010-8721_3.jpg?ref=3CBBFFDC68, /globalassets/nakd_flowy_knitted_midi_skirt_1763-000010-8721_4.jpg?ref=614EFFFC39, /globalassets/nakd_flowy_knitted_midi_skirt_1763-000010-8721_5.jpg?ref=3588D6F845"
High Slit Midi Dress,/en/products/high-slit-midi-dress-pink-2,19.98,"/globalassets/nakd_recycled_high_slit_midi_dress_1659-000040-9359_16877.jpg?ref=A3E908422E, /globalassets/nakd_recycled_high_slit_midi_dress_1659-000040-9359_16896.jpg?ref=4A7B251055, /globalassets/nakd_recycled_high_slit_midi_dress_1659-000040-9359_16919.jpg?ref=034C25D3B6, /globalassets/nakd_recycled_high_slit_midi_dress_1659-000040-9359_16885.jpg?ref=FDA2BB9356"
Shirred Detail Dress,/en/products/shirred-detail-dress-blue,29.98,"/globalassets/nakd_shirred_detail_dress_1014-000784-2271_01j.jpg?ref=530723CC81, /globalassets/nakd_shirred_detail_dress_1014-000784-2271_02k.jpg?ref=07E6C5E9D5, /globalassets/nakd_shirred_detail_dress_1014-000784-2271_03c.jpg?ref=EA1B8FB622, /globalassets/nakd_shirred_detail_dress_1014-000784-2271_04g.jpg?ref=DE39EB87D1, /globalassets/nakd_shirred_detail_dress_1014-000784-2271_05g.jpg?ref=9C35474997"
Linen Blend Suit Trousers,/en/products/linen-blend-suit-trousers-sky-blue-1736-000146-5516,41.97,"/globalassets/nakd_linen_blend_suit_trousers_1736-000146-5516_04.jpg?ref=F4F1DC2D12, /globalassets/nakd_linen_blend_suit_trousers_1736-000146-5516_03.jpg?ref=385EF8D06D, /globalassets/nakd_linen_blend_suit_trousers_1736-000146-5516_01.jpg?ref=0CE7E15420, /globalassets/nakd_linen_blend_suit_trousers_1736-000146-5516_02.jpg?ref=0F8E8E4559"
Flowy Maxi Dress,/en/products/flowy-maxi-dress-white-1736-000198-0166,29.98,"/globalassets/flowy_maxi_dress_1736-000198-0166_01_editorial.jpg?ref=781B336AAB, /globalassets/flowy_maxi_dress_1736-000198-01660237.jpg?ref=72983266BC, /globalassets/flowy_maxi_dress_1736-000198-01660184_01c.jpg?ref=78BE74598F, /globalassets/flowy_maxi_dress_1736-000198-01660218.jpg?ref=1F94CEFC6A, /globalassets/flowy_maxi_dress_1736-000198-0166_02_editorial.jpg?ref=5EFCED21A4, /globalassets/flowy_maxi_dress_1736-000198-0166_04_editorial.jpg?ref=0AB76494AD"
Waterfall Detail Mini Dress,/en/products/waterfall-detail-mini-dress-spaced-yellow-tulip-1747-000007-9670,24.97,"/globalassets/nakd_waterfall_detail_mini_dress_1747-000007-9670-15727.jpg?ref=390DF7E3C4, /globalassets/nakd_waterfall_detail_mini_dress_1747-000007-9670-15744.jpg?ref=949A923810, /globalassets/nakd_waterfall_detail_mini_dress_1747-000007-9670-15713.jpg?ref=49FD07668C, /globalassets/nakd_waterfall_detail_mini_dress_1747-000007-9670-15737.jpg?ref=19F1AC7BE7"
Off Shoulder Recycled Mini Dress,/en/products/off-shoulder-recycled-mini-dress-camo-flower-1659-000065-9434,23.98,"/globalassets/pamela_off_shoulder_recycled_mini_dress_1659-000065-9434_02j.jpg?ref=FA26EA716C, /globalassets/pamela_off_shoulder_recycled_mini_dress_1659-000065-9434_03k.jpg?ref=DC53FEDE65, /globalassets/pamela_off_shoulder_recycled_mini_dress_1659-000065-9434_04c.jpg?ref=A62F2BF750, /globalassets/pamela_off_shoulder_recycled_mini_dress_1659-000065-9434_01g.jpg?ref=B5E78D5CBC, /globalassets/pamela_off_shoulder_recycled_mini_dress_1659-000065-9434_05g.jpg?ref=38DB2472EB, /globalassets/pamela_off_shoulder_recycled_mini_dress_1659-000065-9434_06j.jpg?ref=16009AD604"
